timestamp,voltage_kv,current_a,oil_temperature_c,vibration_mm_s,oil_level_percent,load_factor_percent,ambient_temperature_c,fault_status
2023-07-07 22:00:00,235.99,146.6,66.5,0.42,89.9,101.8,1.8,Normal
2023-07-07 23:00:00,220.82,185.9,65.1,0.39,97.0,86.6,11.7,Normal
2023-07-08 00:00:00,227.34,167.5,58.5,0.53,99.3,39.1,21.6,Normal
2023-07-08 01:00:00,231.31,114.2,60.8,0.6,92.9,52.7,36.3,Normal
2023-07-08 02:00:00,232.22,148.6,64.2,0.6,95.9,84.7,18.1,Normal
2023-07-08 03:00:00,220.41,162.4,73.8,0.48,97.7,70.0,24.1,Normal
2023-07-08 04:00:00,238.76,144.2,62.2,0.31,97.1,64.4,26.5,Normal
2023-07-08 05:00:00,228.42,141.1,64.1,0.5,98.5,97.8,31.5,Normal
2023-07-08 06:00:00,235.17,201.4,79.9,1.09,81.5,71.3,20.1,Warning
2023-07-08 07:00:00,228.49,163.7,56.1,0.55,93.2,69.8,27.0,Normal
2023-07-08 08:00:00,238.45,162.2,74.2,0.58,84.4,63.3,32.9,Warning
2023-07-08 09:00:00,232.13,163.7,59.0,0.55,95.3,74.1,12.6,Normal
2023-07-08 10:00:00,230.77,153.7,65.8,0.54,97.1,58.5,22.8,Normal
2023-07-08 11:00:00,232.58,144.6,72.7,0.51,89.1,87.6,23.8,Normal
2023-07-08 12:00:00,221.15,145.0,54.9,0.58,94.9,61.1,33.1,Normal
2023-07-08 13:00:00,228.67,174.1,62.5,0.63,83.7,99.9,9.8,Warning
2023-07-08 14:00:00,229.76,145.0,73.3,0.52,96.6,67.1,12.7,Normal
2023-07-08 15:00:00,228.37,165.5,71.2,0.46,92.4,59.1,23.6,Normal
2023-07-08 16:00:00,230.68,179.5,66.0,0.56,92.7,75.6,26.4,Normal
2023-07-08 17:00:00,229.3,149.6,66.0,0.55,98.5,41.0,36.1,Normal
2023-07-08 18:00:00,221.45,156.2,83.8,0.5,95.5,70.3,31.7,Normal
2023-07-08 19:00:00,231.81,136.5,64.1,0.39,94.6,68.7,26.4,Normal
2023-07-08 20:00:00,226.45,145.7,65.1,0.51,95.8,72.4,17.1,Normal
2023-07-08 21:00:00,225.66,175.5,85.2,1.03,81.1,97.3,39.8,Warning
2023-07-08 22:00:00,223.27,161.6,72.2,0.41,94.3,77.8,30.7,Normal
2023-07-08 23:00:00,225.06,173.1,48.8,0.63,96.7,65.7,33.6,Normal
2023-07-09 00:00:00,216.62,182.9,77.4,0.85,83.8,75.1,31.5,Warning
2023-07-09 01:00:00,226.37,155.4,60.1,0.6,99.7,70.5,34.2,Normal
2023-07-09 02:00:00,223.3,156.6,70.7,0.82,79.1,97.5,31.0,Warning
2023-07-09 03:00:00,235.0,162.2,66.0,0.46,99.6,107.5,21.6,Normal
2023-07-09 04:00:00,235.21,135.9,60.3,0.46,97.1,58.9,40.5,Normal
2023-07-09 05:00:00,232.5,196.5,72.1,0.97,73.4,93.8,31.9,Warning
2023-07-09 06:00:00,220.57,158.1,69.7,0.31,91.4,106.0,23.1,Normal
2023-07-09 07:00:00,234.88,172.5,68.2,0.6,88.7,71.5,-5.8,Normal
2023-07-09 08:00:00,221.27,139.1,59.7,0.5,94.9,77.0,26.7,Normal
2023-07-09 09:00:00,227.66,156.0,67.8,0.79,87.9,63.4,43.0,Warning
2023-07-09 10:00:00,233.62,132.8,63.3,0.7,95.5,80.9,18.9,Normal
2023-07-09 11:00:00,228.43,180.2,65.9,0.49,95.0,113.2,25.4,Normal
2023-07-09 12:00:00,225.85,136.9,71.2,0.36,96.4,64.1,6.4,Normal
2023-07-09 13:00:00,225.1,150.6,76.2,0.59,94.1,89.6,21.4,Normal
2023-07-09 14:00:00,213.27,180.5,59.9,0.96,92.0,67.4,31.7,Warning
2023-07-09 15:00:00,211.63,246.2,71.3,1.68,70.0,114.4,50.0,Critical
2023-07-09 16:00:00,226.65,174.4,52.4,0.61,99.3,80.2,23.0,Normal
2023-07-09 17:00:00,231.56,137.9,86.0,0.44,99.0,63.9,41.0,Normal
2023-07-09 18:00:00,240.06,157.7,67.3,0.4,91.8,79.5,39.6,Normal
2023-07-09 19:00:00,227.26,194.2,60.1,0.52,95.7,73.5,4.6,Normal
2023-07-09 20:00:00,226.9,154.0,64.2,0.56,97.3,71.4,15.4,Normal
2023-07-09 21:00:00,237.74,122.9,60.2,0.42,97.2,94.8,23.3,Normal
2023-07-09 22:00:00,231.15,158.6,79.4,0.32,97.2,80.6,21.3,Normal
2023-07-09 23:00:00,231.63,164.8,69.7,0.72,95.4,75.4,23.2,Normal
2023-07-10 00:00:00,232.76,149.4,65.1,0.5,94.6,65.9,29.2,Normal
2023-07-10 01:00:00,228.57,162.3,65.9,0.46,99.7,73.5,31.2,Normal
2023-07-10 02:00:00,226.5,109.5,60.5,0.29,94.3,97.0,15.9,Normal
2023-07-10 03:00:00,219.47,180.0,61.2,0.5,97.4,82.8,32.5,Normal
2023-07-10 04:00:00,234.5,115.1,53.7,0.62,92.7,64.9,12.4,Normal
2023-07-10 05:00:00,227.98,143.0,57.5,0.39,96.0,62.9,18.9,Normal
2023-07-10 06:00:00,219.07,188.8,72.5,0.45,92.3,75.2,24.8,Normal
2023-07-10 07:00:00,214.79,116.2,69.7,0.49,88.9,88.6,18.3,Warning
2023-07-10 08:00:00,227.33,185.3,71.2,0.45,100.0,57.0,16.9,Normal
2023-07-10 09:00:00,229.45,119.4,79.3,0.52,92.6,81.7,26.5,Normal
2023-07-10 10:00:00,228.48,125.8,53.5,0.72,90.9,100.5,16.6,Normal
2023-07-10 11:00:00,233.95,159.3,70.3,0.57,90.2,64.9,11.3,Normal
2023-07-10 12:00:00,230.95,123.5,49.2,0.48,88.4,78.9,12.4,Normal
2023-07-10 13:00:00,200.0,151.6,114.8,1.06,77.1,50.2,22.5,Critical
2023-07-10 14:00:00,238.76,155.9,59.2,0.5,93.3,73.6,32.4,Normal
2023-07-10 15:00:00,228.34,154.4,66.9,0.47,92.8,67.1,32.0,Normal
2023-07-10 16:00:00,233.91,127.2,62.9,0.42,97.4,67.9,47.0,Normal
2023-07-10 17:00:00,212.61,255.5,74.8,1.5,84.9,69.2,35.3,Critical
2023-07-10 18:00:00,235.26,143.5,58.2,0.68,91.5,77.3,17.9,Normal
2023-07-10 19:00:00,225.32,164.8,63.4,0.54,88.2,82.5,17.8,Normal
2023-07-10 20:00:00,220.61,187.7,69.8,0.52,98.7,78.7,17.0,Normal
2023-07-10 21:00:00,229.13,136.4,61.0,0.37,92.1,88.4,28.3,Normal
2023-07-10 22:00:00,227.48,129.4,61.8,0.33,95.4,89.2,48.7,Normal
2023-07-10 23:00:00,224.48,168.1,59.3,0.39,91.6,77.1,15.7,Normal
2023-07-11 00:00:00,226.97,141.2,59.1,0.42,87.7,76.3,25.7,Normal
2023-07-11 01:00:00,226.01,157.2,76.2,0.5,99.0,108.6,50.0,Normal
2023-07-11 02:00:00,224.06,126.3,61.4,0.51,99.8,84.4,13.0,Normal
2023-07-11 03:00:00,220.11,178.9,60.1,0.8,82.1,52.0,18.6,Warning
2023-07-11 04:00:00,232.06,158.1,65.8,0.6,97.7,78.1,25.7,Normal
2023-07-11 05:00:00,211.55,215.6,57.4,1.84,83.2,64.6,50.0,Critical
2023-07-11 06:00:00,227.05,147.8,73.2,0.52,99.0,69.7,41.9,Normal
2023-07-11 07:00:00,226.11,176.4,46.9,0.39,95.9,69.0,24.3,Normal
2023-07-11 08:00:00,230.21,126.2,56.1,0.52,93.0,95.1,23.1,Normal
2023-07-11 09:00:00,218.63,233.3,81.0,0.91,89.5,70.5,28.9,Critical
2023-07-11 10:00:00,229.25,149.0,72.7,0.5,94.6,90.3,31.0,Normal
2023-07-11 11:00:00,226.32,127.1,58.4,0.5,91.3,76.4,23.7,Normal
2023-07-11 12:00:00,200.0,177.8,46.7,1.4,88.6,47.7,15.2,Critical
2023-07-11 13:00:00,229.18,128.7,56.5,0.55,93.5,52.7,4.1,Normal
2023-07-11 14:00:00,241.04,172.6,61.4,0.51,93.5,82.7,16.5,Normal
2023-07-11 15:00:00,227.28,159.1,76.6,0.57,98.7,70.3,18.8,Normal
2023-07-11 16:00:00,209.49,181.8,78.8,0.74,84.1,109.9,37.6,Warning
2023-07-11 17:00:00,236.56,130.9,59.3,0.62,94.9,66.5,20.0,Normal
2023-07-11 18:00:00,224.91,205.1,73.4,0.96,90.3,67.4,19.5,Warning
2023-07-11 19:00:00,227.75,123.3,60.9,0.65,94.9,63.5,44.2,Normal
2023-07-11 20:00:00,225.35,130.8,74.8,0.57,94.6,87.5,28.0,Normal
2023-07-11 21:00:00,224.07,102.0,60.5,0.61,93.7,81.9,26.8,Normal
2023-07-11 22:00:00,221.53,141.9,67.9,0.42,93.9,80.9,25.7,Normal
2023-07-11 23:00:00,233.38,189.6,65.4,0.7,88.1,111.8,24.3,Warning
2023-07-12 00:00:00,221.34,158.8,59.0,0.37,95.1,89.6,19.3,Normal
2023-07-12 01:00:00,232.48,163.6,71.3,0.43,91.6,60.2,32.9,Normal
2023-07-12 02:00:00,233.34,130.9,82.1,0.39,98.0,97.8,26.1,Normal
2023-07-12 03:00:00,226.15,135.0,62.9,0.61,91.4,47.4,28.6,Normal
2023-07-12 04:00:00,232.91,189.4,53.9,0.49,98.5,76.8,23.0,Normal
2023-07-12 05:00:00,233.95,138.0,71.8,0.37,90.4,70.9,-0.6,Normal
2023-07-12 06:00:00,230.42,115.3,67.3,0.52,94.8,81.5,27.0,Normal
2023-07-12 07:00:00,222.66,225.8,78.9,0.95,93.4,98.4,50.0,Warning
2023-07-12 08:00:00,230.83,149.9,59.8,0.47,92.8,85.2,15.9,Normal
2023-07-12 09:00:00,230.37,161.2,66.2,0.41,97.1,73.7,-3.7,Normal
2023-07-12 10:00:00,217.13,215.0,89.8,0.91,91.9,69.4,26.9,Warning
2023-07-12 11:00:00,236.18,158.5,65.5,0.48,98.5,91.8,31.5,Normal
2023-07-12 12:00:00,230.33,142.9,70.5,0.39,92.3,53.2,37.4,Normal
2023-07-12 13:00:00,226.4,158.1,64.0,0.79,96.3,47.1,36.8,Normal
2023-07-12 14:00:00,228.06,146.0,59.6,0.52,95.5,65.3,19.9,Normal
2023-07-12 15:00:00,225.81,121.4,60.6,1.13,89.6,74.5,9.6,Warning
2023-07-12 16:00:00,229.72,169.7,86.1,0.69,92.3,67.6,10.3,Normal
2023-07-12 17:00:00,225.79,145.7,62.1,0.71,91.1,74.3,4.4,Normal
2023-07-12 18:00:00,227.65,146.5,86.0,0.74,81.0,42.9,18.3,Warning
2023-07-12 19:00:00,231.2,158.4,61.0,0.59,91.6,31.1,27.8,Normal
2023-07-12 20:00:00,236.45,176.0,54.6,0.45,97.2,65.6,26.1,Normal
2023-07-12 21:00:00,226.42,128.2,57.8,0.6,95.0,94.1,30.2,Normal
2023-07-12 22:00:00,238.03,166.4,71.1,0.49,100.0,76.7,5.3,Normal
2023-07-12 23:00:00,231.34,130.4,73.1,0.57,94.4,61.7,26.5,Normal
2023-07-13 00:00:00,226.79,165.8,69.4,0.79,93.7,70.4,23.5,Normal
2023-07-13 01:00:00,229.45,170.5,62.8,0.7,96.7,67.7,17.6,Normal
2023-07-13 02:00:00,235.2,150.6,65.1,0.44,94.8,65.4,38.6,Normal
2023-07-13 03:00:00,230.74,175.6,73.1,0.82,88.0,65.9,7.2,Warning
2023-07-13 04:00:00,226.01,147.4,59.1,0.58,94.3,103.1,19.4,Normal
2023-07-13 05:00:00,226.13,172.8,79.4,1.01,91.0,44.4,36.0,Warning
2023-07-13 06:00:00,216.91,172.3,81.9,0.58,93.8,77.9,50.0,Warning
2023-07-13 07:00:00,230.34,184.1,74.6,0.44,91.1,76.7,19.2,Normal
2023-07-13 08:00:00,237.9,145.1,62.6,0.36,96.3,57.4,29.4,Normal
2023-07-13 09:00:00,232.9,135.0,72.7,0.47,90.6,98.2,15.8,Normal
2023-07-13 10:00:00,232.54,158.5,68.1,0.54,92.1,100.4,34.6,Normal
2023-07-13 11:00:00,232.38,123.3,57.2,0.57,89.0,80.1,11.7,Normal
2023-07-13 12:00:00,225.66,121.8,67.0,0.61,96.0,81.9,26.7,Normal
2023-07-13 13:00:00,233.41,159.3,43.3,0.59,97.4,69.6,5.3,Normal
2023-07-13 14:00:00,231.21,156.5,61.5,0.52,98.2,111.0,26.5,Normal
2023-07-13 15:00:00,231.67,133.5,61.0,0.49,98.5,87.3,44.3,Normal
2023-07-13 16:00:00,222.55,123.5,73.8,0.64,95.1,30.0,17.6,Normal
2023-07-13 17:00:00,231.68,132.0,66.5,0.69,99.3,87.1,24.4,Normal
2023-07-13 18:00:00,227.53,165.2,65.2,0.51,90.3,64.3,32.5,Normal
2023-07-13 19:00:00,224.49,155.3,68.3,0.55,96.7,84.4,18.8,Normal
2023-07-13 20:00:00,222.66,132.5,70.8,0.38,91.9,59.3,6.5,Normal
2023-07-13 21:00:00,224.26,170.0,59.3,0.33,93.5,82.7,6.7,Normal
2023-07-13 22:00:00,234.77,121.2,61.8,0.46,93.3,74.0,32.8,Normal
2023-07-13 23:00:00,229.8,137.9,68.7,0.52,93.0,75.6,17.5,Normal
2023-07-14 00:00:00,225.67,166.1,68.6,0.58,96.9,61.7,35.0,Normal
2023-07-14 01:00:00,228.51,168.6,64.0,0.53,96.0,87.2,8.7,Normal
2023-07-14 02:00:00,222.12,163.4,67.9,0.42,96.1,53.9,50.0,Normal
2023-07-14 03:00:00,236.56,162.4,65.6,0.44,91.1,73.3,16.4,Normal
2023-07-14 04:00:00,225.99,121.7,67.0,0.46,96.6,81.9,27.3,Normal
2023-07-14 05:00:00,243.3,166.5,54.9,0.55,94.8,54.9,10.8,Normal
2023-07-14 06:00:00,232.27,164.0,56.6,0.6,95.9,92.9,35.9,Normal
2023-07-14 07:00:00,229.21,182.7,56.0,0.74,92.4,74.3,19.3,Normal
2023-07-14 08:00:00,228.12,208.5,61.3,0.59,94.3,89.0,19.6,Normal
2023-07-14 09:00:00,231.28,162.6,59.2,0.78,97.0,71.6,18.0,Normal
2023-07-14 10:00:00,230.46,125.7,79.3,0.54,94.7,90.7,17.8,Normal
2023-07-14 11:00:00,224.22,147.4,66.0,0.55,90.6,68.2,-5.8,Normal
2023-07-14 12:00:00,224.09,164.3,72.7,0.39,94.0,75.4,35.8,Normal
2023-07-14 13:00:00,237.65,153.1,62.9,0.36,95.3,106.1,37.9,Normal
2023-07-14 14:00:00,230.87,156.1,59.5,0.46,95.4,77.3,35.1,Normal
2023-07-14 15:00:00,234.81,160.4,57.0,0.4,92.3,78.5,4.7,Normal
2023-07-14 16:00:00,229.97,178.2,70.3,0.46,92.9,87.1,28.1,Normal
2023-07-14 17:00:00,228.77,138.2,65.6,0.47,97.4,93.6,11.3,Normal
2023-07-14 18:00:00,223.87,177.0,66.3,0.39,97.9,80.1,47.0,Normal
2023-07-14 19:00:00,228.82,172.2,53.4,0.64,97.8,99.1,36.1,Normal
2023-07-14 20:00:00,229.5,126.6,60.2,0.32,92.2,81.4,24.5,Normal
2023-07-14 21:00:00,228.88,134.1,50.8,0.52,96.1,60.1,19.7,Normal
2023-07-14 22:00:00,237.71,173.2,53.1,0.49,99.4,71.8,22.3,Normal
2023-07-14 23:00:00,235.46,169.7,72.5,0.47,97.0,97.4,24.5,Normal
2023-07-15 00:00:00,221.77,210.8,95.5,1.22,86.1,79.5,17.7,Warning
2023-07-15 01:00:00,230.59,128.5,60.8,0.57,96.2,47.8,40.7,Normal
2023-07-15 02:00:00,224.57,130.8,55.1,0.43,92.3,61.9,0.4,Normal
2023-07-15 03:00:00,230.65,154.6,83.0,0.55,93.5,57.0,24.0,Normal
2023-07-15 04:00:00,232.24,139.9,65.5,0.69,93.8,46.7,33.7,Normal
2023-07-15 05:00:00,231.57,115.8,68.4,0.4,96.3,103.6,23.2,Normal
2023-07-15 06:00:00,235.42,125.4,52.8,0.7,95.9,84.6,36.5,Normal
2023-07-15 07:00:00,227.36,166.5,70.4,0.37,99.5,94.6,12.2,Normal
2023-07-15 08:00:00,231.0,145.4,76.3,0.36,100.0,72.4,32.4,Normal
2023-07-15 09:00:00,226.65,214.1,88.3,1.35,72.9,101.8,33.0,Critical
2023-07-15 10:00:00,227.45,141.0,69.6,0.42,94.3,88.5,27.5,Normal
2023-07-15 11:00:00,200.0,219.3,96.6,1.8,74.0,81.0,24.6,Critical
2023-07-15 12:00:00,226.77,158.1,69.8,0.61,94.7,53.9,31.7,Normal
2023-07-15 13:00:00,230.8,151.2,54.7,0.48,91.4,82.2,20.7,Normal
2023-07-15 14:00:00,227.4,119.3,73.2,0.47,95.3,64.0,8.5,Normal
2023-07-15 15:00:00,220.75,170.7,77.9,0.73,84.4,54.9,30.6,Warning
2023-07-15 16:00:00,226.02,176.4,66.2,0.56,94.3,78.0,16.1,Normal
2023-07-15 17:00:00,224.11,150.3,69.6,0.31,93.5,102.6,29.8,Normal
2023-07-15 18:00:00,237.69,137.3,61.3,0.6,96.9,73.6,12.4,Normal
2023-07-15 19:00:00,234.25,242.8,59.3,1.08,85.7,78.3,33.2,Warning
2023-07-15 20:00:00,223.97,149.3,52.1,0.55,100.0,65.4,23.3,Normal
2023-07-15 21:00:00,229.4,169.7,68.2,0.59,93.5,81.5,-8.7,Normal
2023-07-15 22:00:00,230.34,149.6,71.7,0.95,80.3,106.8,28.5,Warning
2023-07-15 23:00:00,236.62,157.4,56.9,0.79,90.9,98.4,16.4,Warning
2023-07-16 00:00:00,212.0,172.2,80.2,0.89,95.9,77.5,7.9,Warning
2023-07-16 01:00:00,234.57,184.9,77.8,0.95,94.3,84.5,44.1,Warning
2023-07-16 02:00:00,232.76,136.9,63.1,0.56,92.9,88.3,26.6,Normal
2023-07-16 03:00:00,231.91,178.8,67.9,0.51,94.8,73.0,28.1,Normal
2023-07-16 04:00:00,236.82,137.8,59.5,0.63,93.3,78.2,19.1,Normal
2023-07-16 05:00:00,221.6,154.0,73.9,0.49,90.6,76.6,17.4,Normal
2023-07-16 06:00:00,216.9,148.4,69.1,0.62,100.0,84.8,34.3,Normal
2023-07-16 07:00:00,223.58,182.4,75.1,0.46,97.0,83.7,39.7,Normal
2023-07-16 08:00:00,229.24,135.1,61.1,0.59,89.2,30.0,33.9,Normal
2023-07-16 09:00:00,231.37,150.4,54.6,0.33,93.1,80.4,19.1,Normal
2023-07-16 10:00:00,234.5,130.9,60.8,0.57,93.9,70.1,18.6,Normal
2023-07-16 11:00:00,225.86,157.1,68.9,0.52,93.2,72.0,41.0,Normal
2023-07-16 12:00:00,222.89,187.7,65.8,0.48,97.9,44.0,38.8,Normal
2023-07-16 13:00:00,239.29,171.8,48.2,0.58,99.9,98.1,10.9,Normal
2023-07-16 14:00:00,235.08,185.9,65.2,0.35,97.5,90.8,23.6,Normal
2023-07-16 15:00:00,224.05,169.6,58.8,0.54,99.7,50.1,34.1,Normal
2023-07-16 16:00:00,228.97,146.4,69.1,0.42,91.5,48.2,37.3,Normal
2023-07-16 17:00:00,228.14,161.4,61.1,0.38,97.0,79.9,22.6,Normal
2023-07-16 18:00:00,231.51,130.8,73.5,0.63,97.3,69.4,25.6,Normal
2023-07-16 19:00:00,237.84,175.6,81.0,0.42,92.4,77.0,29.1,Normal
2023-07-16 20:00:00,229.29,142.2,75.1,0.49,91.4,58.5,27.5,Normal
2023-07-16 21:00:00,245.01,130.5,62.5,0.74,93.5,81.8,43.8,Normal
2023-07-16 22:00:00,225.24,143.8,61.1,0.35,99.7,66.2,16.2,Normal
2023-07-16 23:00:00,227.78,168.6,65.9,0.42,96.2,87.2,24.8,Normal
2023-07-17 00:00:00,228.83,170.3,63.6,0.66,92.7,63.3,16.0,Normal
2023-07-17 01:00:00,228.81,150.1,54.4,0.51,96.7,53.0,19.8,Normal
2023-07-17 02:00:00,232.84,128.2,62.5,0.61,100.0,81.6,23.3,Normal
2023-07-17 03:00:00,227.49,168.2,74.1,0.38,97.7,65.9,16.4,Normal
2023-07-17 04:00:00,229.23,169.8,67.5,0.53,96.1,82.0,23.9,Normal
2023-07-17 05:00:00,230.06,163.5,81.5,0.97,91.5,100.0,35.6,Warning
2023-07-17 06:00:00,235.87,104.6,71.8,0.7,93.1,64.0,37.9,Normal
2023-07-17 07:00:00,217.59,163.3,76.7,0.64,92.4,69.2,34.3,Warning
2023-07-17 08:00:00,231.42,183.3,74.3,0.45,91.2,87.6,18.5,Normal
2023-07-17 09:00:00,222.31,153.5,81.8,0.67,87.8,84.6,32.2,Warning
2023-07-17 10:00:00,233.31,145.1,59.1,0.31,95.3,72.6,17.9,Normal
2023-07-17 11:00:00,230.31,167.1,73.9,0.35,93.9,89.4,41.0,Normal
2023-07-17 12:00:00,225.91,177.6,54.2,0.61,94.2,98.4,20.4,Normal
2023-07-17 13:00:00,206.28,216.0,66.9,0.97,84.1,119.7,44.1,Critical
2023-07-17 14:00:00,223.73,159.6,57.1,0.54,98.4,80.5,39.7,Normal
2023-07-17 15:00:00,229.25,145.7,65.5,0.37,93.8,70.3,22.2,Normal
2023-07-17 16:00:00,227.15,143.0,63.5,1.03,78.0,97.3,25.5,Warning
2023-07-17 17:00:00,230.8,181.2,64.0,0.56,95.2,73.4,22.7,Normal
2023-07-17 18:00:00,233.51,135.4,55.9,0.51,95.6,47.6,24.9,Normal
2023-07-17 19:00:00,223.87,162.5,50.6,0.69,94.0,62.0,22.2,Normal
2023-07-17 20:00:00,232.78,167.8,62.8,0.36,91.4,79.3,34.9,Normal
2023-07-17 21:00:00,233.94,184.2,84.7,1.18,94.0,103.4,20.3,Warning
2023-07-17 22:00:00,234.81,159.2,70.2,0.63,96.1,73.5,14.3,Normal
2023-07-17 23:00:00,228.52,154.3,67.2,0.52,97.9,88.0,24.4,Normal
2023-07-18 00:00:00,225.76,157.7,83.0,0.53,94.1,83.0,31.0,Normal
2023-07-18 01:00:00,232.92,177.5,68.1,0.63,95.7,97.7,37.1,Normal
2023-07-18 02:00:00,234.61,165.8,83.4,0.61,92.5,78.7,22.4,Normal
2023-07-18 03:00:00,240.32,175.0,81.3,0.42,98.3,54.5,9.1,Normal
2023-07-18 04:00:00,228.02,180.2,57.1,0.5,98.6,87.7,47.2,Normal
2023-07-18 05:00:00,230.02,141.2,56.2,0.46,91.7,48.1,44.6,Normal
2023-07-18 06:00:00,230.24,201.8,58.3,0.46,92.7,65.4,33.7,Normal
2023-07-18 07:00:00,232.83,167.5,75.7,0.61,92.0,67.1,26.2,Normal
2023-07-18 08:00:00,250.0,243.2,91.6,1.7,75.2,101.6,49.3,Critical
2023-07-18 09:00:00,229.86,134.9,64.4,0.47,90.9,66.4,11.1,Normal
2023-07-18 10:00:00,215.11,151.5,84.5,1.1,80.3,116.6,16.5,Warning
2023-07-18 11:00:00,233.73,155.2,70.1,0.38,89.6,63.0,29.3,Normal
2023-07-18 12:00:00,240.66,154.3,74.0,0.65,87.9,46.4,48.0,Warning
2023-07-18 13:00:00,225.19,202.9,72.7,0.84,93.6,87.6,32.0,Warning
2023-07-18 14:00:00,218.65,166.6,64.9,0.65,94.3,120.0,15.0,Warning
2023-07-18 15:00:00,231.98,143.6,76.2,0.51,95.0,63.8,9.7,Normal
2023-07-18 16:00:00,233.8,157.1,68.0,0.44,94.6,86.9,34.8,Normal
2023-07-18 17:00:00,224.11,137.3,53.9,0.52,97.7,70.8,18.4,Normal
2023-07-18 18:00:00,228.32,196.1,74.5,0.57,96.0,74.8,15.9,Normal
2023-07-18 19:00:00,216.51,165.8,65.5,0.68,87.5,84.5,22.6,Warning
2023-07-18 20:00:00,232.48,146.2,66.7,0.43,97.1,67.0,41.1,Normal
2023-07-18 21:00:00,228.88,148.1,69.7,0.58,97.8,101.6,31.6,Normal
2023-07-18 22:00:00,229.67,139.4,63.9,0.65,90.8,62.7,22.8,Normal
2023-07-18 23:00:00,200.01,207.7,117.1,1.41,83.3,53.5,18.5,Critical
2023-07-19 00:00:00,234.66,183.4,66.8,0.47,96.5,36.0,27.3,Normal
2023-07-19 01:00:00,224.77,165.9,47.5,0.44,94.9,63.6,21.2,Normal
2023-07-19 02:00:00,234.52,149.5,57.6,0.59,95.8,79.4,16.1,Normal
2023-07-19 03:00:00,217.26,131.9,56.9,0.44,92.5,76.7,33.8,Normal
2023-07-19 04:00:00,235.38,166.7,57.8,0.51,99.7,51.2,38.5,Normal
2023-07-19 05:00:00,200.0,228.8,96.2,1.56,97.8,87.5,10.4,Critical
2023-07-19 06:00:00,227.85,175.7,80.5,0.98,87.8,93.7,31.7,Warning
2023-07-19 07:00:00,238.96,142.6,59.5,0.59,92.2,80.9,23.3,Normal
2023-07-19 08:00:00,229.49,198.7,74.9,0.6,96.6,64.6,27.6,Normal
2023-07-19 09:00:00,232.92,154.0,65.8,0.46,95.8,67.1,32.0,Normal
2023-07-19 10:00:00,219.92,177.2,54.5,0.39,96.2,83.1,45.8,Normal
2023-07-19 11:00:00,231.48,149.2,66.5,0.66,100.0,72.2,30.4,Normal
2023-07-19 12:00:00,224.4,177.6,93.8,0.61,76.3,91.3,44.4,Warning
2023-07-19 13:00:00,226.76,192.6,82.5,0.82,90.8,95.8,6.5,Warning
2023-07-19 14:00:00,230.57,118.5,64.7,0.45,98.1,78.7,29.7,Normal
2023-07-19 15:00:00,229.04,171.0,52.2,0.41,98.9,68.5,3.5,Normal
2023-07-19 16:00:00,237.26,171.5,70.7,0.51,100.0,93.9,40.5,Normal
2023-07-19 17:00:00,233.48,152.5,61.8,0.37,96.5,83.8,21.5,Normal
2023-07-19 18:00:00,217.36,210.0,103.0,1.24,71.6,89.0,47.4,Critical
2023-07-19 19:00:00,200.0,251.5,65.4,1.43,70.0,30.0,40.5,Critical
2023-07-19 20:00:00,229.11,122.1,60.9,0.54,93.9,72.0,21.0,Normal
2023-07-19 21:00:00,220.34,165.1,68.8,0.65,82.9,77.4,22.3,Warning
2023-07-19 22:00:00,216.43,199.2,87.3,0.8,88.3,71.1,42.8,Warning
2023-07-19 23:00:00,238.69,146.7,60.8,0.53,95.4,67.5,29.7,Normal
2023-07-20 00:00:00,234.69,134.3,85.3,0.35,92.4,78.5,47.5,Normal
2023-07-20 01:00:00,220.5,153.4,80.5,0.75,91.3,83.6,19.7,Warning
2023-07-20 02:00:00,241.74,90.9,79.6,0.59,92.8,103.1,11.3,Normal
2023-07-20 03:00:00,235.04,108.3,55.8,0.39,92.7,75.2,16.7,Normal
2023-07-20 04:00:00,208.71,191.6,75.5,0.88,88.9,104.1,29.1,Warning
2023-07-20 05:00:00,235.06,134.5,59.3,0.64,99.1,83.6,16.1,Normal
2023-07-20 06:00:00,225.15,176.6,75.2,0.49,100.0,81.9,13.9,Normal
2023-07-20 07:00:00,222.79,180.1,75.9,1.05,83.2,58.4,37.2,Warning
2023-07-20 08:00:00,227.47,198.5,72.5,0.45,98.6,86.0,31.3,Normal
2023-07-20 09:00:00,229.39,158.4,48.2,0.63,84.7,68.4,9.0,Normal
2023-07-20 10:00:00,227.5,148.5,55.4,0.22,95.6,106.3,21.5,Normal
2023-07-20 11:00:00,232.67,217.6,56.0,0.71,81.6,68.9,50.0,Warning
2023-07-20 12:00:00,226.79,199.7,74.6,0.56,91.4,110.1,33.8,Warning
2023-07-20 13:00:00,228.91,149.1,82.1,1.07,90.0,49.1,49.6,Warning
2023-07-20 14:00:00,225.28,157.8,72.6,0.61,89.6,76.8,25.5,Normal
2023-07-20 15:00:00,237.2,159.2,76.6,0.55,94.8,77.9,40.2,Normal
2023-07-20 16:00:00,223.52,168.1,60.0,0.42,98.1,61.8,28.8,Normal
2023-07-20 17:00:00,227.56,102.9,68.8,0.51,89.3,64.5,6.9,Normal
2023-07-20 18:00:00,233.66,177.8,71.8,0.6,93.4,83.2,24.9,Normal
